time,mass flow base,mass flow out,mass flow in,power peak,power base,battery,power total,loss,heat in,heat out
7905,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3997.1647697265926,425.60036624613684,8.688172758056389,0.0,247.57227746738528
7906,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3740.904319501151,425.60036624613684,8.13116918405355,0.0,247.57227746738528
7907,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3485.200872849712,425.60036624613684,7.5753763040192075,0.0,247.57227746738528
7908,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3230.0532190783074,425.60036624613684,7.020791486408511,0.0,247.57227746738528
7909,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2975.460150124514,425.60036624613684,6.467412105396498,0.0,247.57227746738528
7910,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2721.4204605517316,425.60036624613684,5.915235540865657,0.0,247.57227746738528
7911,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2467.932947543481,425.60036624613684,5.364259178393516,0.0,247.57227746738528
7912,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2214.996410897702,425.60036624613684,4.814480409240274,0.0,247.57227746738528
7913,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1962.6096530210762,425.60036624613684,4.265896630336443,0.0,247.57227746738528
7914,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1710.7714789233544,425.60036624613684,3.718505244270527,0.0,247.57227746738528
7915,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1459.4806962116984,425.60036624613684,3.1723036592767184,0.0,247.57227746738528
7916,0.0,0.0,333.3333333333333,0.0,0.0,1208.7361150850363,0.0,2.627289289222632,703.3333333333334,0.0
7917,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1909.442159129147,425.60036624613684,4.15033262468311,0.0,247.57227746738528
7918,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1657.7195490370784,425.60036624613684,3.6031924266726207,0.0,247.57227746738528
7919,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1406.5440791430203,425.60036624613684,3.0572414837559405,0.0,247.57227746738528
7920,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1155.914560191879,425.60036624613684,2.5124772109874134,0.0,247.57227746738528
7921,0.0,0.0,333.3333333333333,0.0,0.0,905.8298055135065,0.0,1.96889702903998,703.3333333333334,0.0
7922,0.0,0.0,333.3333333333333,0.0,0.0,1607.1942418177998,0.0,3.4933714352790153,703.3333333333334,0.0
7923,0.0,0.0,333.3333333333333,0.0,0.0,2307.0342037158543,0.0,5.0145322685808145,703.3333333333334,0.0
7924,0.0,0.0,333.3333333333333,0.0,0.0,3005.3530047806066,0.0,6.532386731273972,703.3333333333334,0.0
7925,333.3333333333333,0.0,0.0,0.0,300.0,3702.1539513826656,300.0,8.046942010032222,0.0,0.0
7926,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3694.1070093726335,425.60036624613684,8.029451306900162,0.0,247.57227746738528
7927,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3438.5052805983482,425.60036624613684,7.473879519200061,0.0,247.57227746738528
7928,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3183.4591236117626,425.60036624613684,6.919515313360883,0.0,247.57227746738528
7929,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2928.9673308310166,425.60036624613684,6.366356064602206,0.0,247.57227746738528
7930,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2675.028697299029,425.60036624613684,5.81439915384879,0.0,247.57227746738528
7931,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2421.642020677795,425.60036624613684,5.263641967718174,0.0,247.57227746738528
7932,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2168.8061012426915,425.60036624613684,4.714081898508303,0.0,247.57227746738528
7933,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1916.5197418767975,425.60036624613684,4.165716344185179,0.0,247.57227746738528
7934,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1664.7817480652272,425.60036624613684,3.618542708370548,0.0,247.57227746738528
7935,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1413.5909278894712,425.60036624613684,3.072558400329596,0.0,247.57227746738528
7936,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,1162.9460920217564,425.60036624613684,2.5277608349586926,0.0,247.57227746738528
7937,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,912.8460537194125,425.60036624613684,1.9841474327731452,0.0,247.57227746738528
7938,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,663.2896288192541,425.60036624613684,1.4417156198949868,0.0,247.57227746738528
7939,333.3333333333333,0.0,0.0,0.0,300.0,414.27563573197375,300.0,0.9004628280407915,0.0,0.0
7940,333.3333333333333,0.0,0.0,0.0,300.0,413.375172903933,300.0,0.8985055965872677,0.0,0.0
7941,0.0,0.0,333.3333333333333,0.0,0.0,412.47666730734574,0.0,0.8965526193404065,703.3333333333334,0.0
7942,0.0,0.0,333.3333333333333,0.0,0.0,1114.9134480213386,0.0,2.4233578560616293,703.3333333333334,0.0
7943,0.0,0.0,333.3333333333333,0.0,0.0,1815.8234234986103,0.0,3.9468444535901415,703.3333333333334,0.0
7944,0.0,0.0,333.3333333333333,0.0,0.0,2515.2099123783537,0.0,5.467019625266469,703.3333333333334,0.0
